taxon,lfc_TreatmentSterile feed,lfc_TreatmentAntibiotics (2X),lfc_TreatmentAntibiotics (1X),lfc_TreatmentAntibiotics (2X)_TreatmentSterile feed,lfc_TreatmentAntibiotics (1X)_TreatmentSterile feed,lfc_TreatmentAntibiotics (1X)_TreatmentAntibiotics (2X),se_TreatmentSterile feed,se_TreatmentAntibiotics (2X),se_TreatmentAntibiotics (1X),se_TreatmentAntibiotics (2X)_TreatmentSterile feed,se_TreatmentAntibiotics (1X)_TreatmentSterile feed,se_TreatmentAntibiotics (1X)_TreatmentAntibiotics (2X),W_TreatmentSterile feed,W_TreatmentAntibiotics (2X),W_TreatmentAntibiotics (1X),W_TreatmentAntibiotics (2X)_TreatmentSterile feed,W_TreatmentAntibiotics (1X)_TreatmentSterile feed,W_TreatmentAntibiotics (1X)_TreatmentAntibiotics (2X),p_TreatmentSterile feed,p_TreatmentAntibiotics (2X),p_TreatmentAntibiotics (1X),p_TreatmentAntibiotics (2X)_TreatmentSterile feed,p_TreatmentAntibiotics (1X)_TreatmentSterile feed,p_TreatmentAntibiotics (1X)_TreatmentAntibiotics (2X),q_TreatmentSterile feed,q_TreatmentAntibiotics (2X),q_TreatmentAntibiotics (1X),q_TreatmentAntibiotics (2X)_TreatmentSterile feed,q_TreatmentAntibiotics (1X)_TreatmentSterile feed,q_TreatmentAntibiotics (1X)_TreatmentAntibiotics (2X),diff_TreatmentSterile feed,diff_TreatmentAntibiotics (2X),diff_TreatmentAntibiotics (1X),diff_TreatmentAntibiotics (2X)_TreatmentSterile feed,diff_TreatmentAntibiotics (1X)_TreatmentSterile feed,diff_TreatmentAntibiotics (1X)_TreatmentAntibiotics (2X),passed_ss_TreatmentSterile feed,passed_ss_TreatmentAntibiotics (2X),passed_ss_TreatmentAntibiotics (1X),passed_ss_TreatmentAntibiotics (2X)_TreatmentSterile feed,passed_ss_TreatmentAntibiotics (1X)_TreatmentSterile feed,passed_ss_TreatmentAntibiotics (1X)_TreatmentAntibiotics (2X)
Seq_143,0.17546191286666404,-2.112890972694829,-1.4636894346389502,-2.2883528855614927,-1.6391513475056143,0.6492015380558787,0.6827136794003678,1.0317756408566254,0.9287997769306253,0.9101738634437927,0.7915330152668798,1.1067915428309847,0.2570065873306852,-2.0478201742974025,-1.5758933959652288,-2.514193142069728,-2.0708565731183612,0.5865617082647121,0.8036602066038254,0.07476076797027693,0.15369980115084425,0.036134130791560415,0.07213300351016788,0.5736724905941667,1,1,1,0.8027636624503423,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
Seq_147,2.40832860465074,3.308920531571204,2.8038846861187543,0.9005919269204639,0.39555608146801413,-0.5050358454524497,0.41888777544289907,0.8288477544013442,0.9242567376101932,0.8436700859586072,0.9375719337645992,1.1792212525831363,5.749340863682074,3.992193396193917,3.0336643186054837,1.0674693128383,0.4218941152384456,-0.42827912433408605,4.293207602333684e-4,0.00399306058891668,0.016218773855564597,0.31691064325149804,0.6842111453964235,0.6797452130281549,0.009537882835454833,0.08471763681890794,0.32788223902600866,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
Seq_149,1.209138829985315,1.7272582176792737,2.032611855424082,0.5181193876939587,0.823473025438767,0.3053536377448083,0.6931000091905344,0.9830662487211876,0.7836587678348239,0.8557972123161394,0.6165149500520823,0.9306569240448123,1.7445373163354274,1.7570110050326324,2.5937460778241515,0.6054230841576528,1.3356902786691565,0.32810548103772036,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
Seq_150,1.9249825390898159,0.8825310014491107,0.9546200460524991,-1.042451537640705,-0.9703624930373168,0.07208904460338839,0.59317770540327,0.6854608499481788,1.0160724667557433,0.6485190645291097,0.9915259239904588,1.0493428632097923,3.245203792312327,1.2875002292484399,0.9395196477477065,-1.6074339131381283,-0.978655695790617,0.0686992279938686,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Seq_152,0.25402415671138256,-1.453362583084752,-0.7597265512189972,-1.7073867397961346,-1.0137507079303798,0.6936360318657548,0.9537754564294614,1.1420222654942163,1.2336960043152814,0.8126719859697491,0.9371375208361707,1.128163980348726,0.2663353884805794,-1.2726219330371826,-0.615813416402087,-2.100954344770155,-1.0817523419890926,0.6148361798001613,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Seq_155,-0.7681599705105756,-0.9680251523589761,-1.0288644783318655,-0.19986518184840052,-0.26070450782128984,-0.060839325972889324,0.3494054407184598,0.5793224755691608,0.5260327779273133,0.6381523805472632,0.5901986221201166,0.7495764018753553,-2.19847741618178,-1.6709608088447296,-1.9558942360698919,-0.31319350666215684,-0.441723342024732,-0.08116494305407189,0.05913414295029747,0.13327466624197815,0.08620341399815021,0.7621432543949855,0.6703858133686317,0.937304623896684,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Seq_156,1.8350463087714826,3.82985686363524,3.058746780748304,1.9948105548637576,1.2237004719768214,-0.7711100828869362,0.4723645996642686,1.0334166148511965,0.6177108456207356,1.0304323926623036,0.6127052348354284,1.104639891380562,3.8848091285327797,3.706014407545313,4.95174530677793,1.9358965896926175,1.9972091021965976,-0.6980646714860302,0.006015534987785428,0.007594574620903007,0.0016529781906069996,0.09410186329416925,0.08597245328820169,0.5076552178795652,0.12762689095706922,0.1535335626063635,0.036722920883214966,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
Seq_160,1.353773573685458,3.230340954867711,3.039408656426664,1.8765673811822532,1.685635082741206,-0.1909322984410471,0.35372229382015213,0.9372076306463808,0.7249933308265799,0.970179431810744,0.7671410018437509,1.1583367379593237,3.8272215162490593,3.446771931039213,4.192326366590671,1.9342477480478284,2.1972949936060537,-0.16483315445681038,0.00503775738020847,0.008736223984807478,0.0030281100872803592,0.08913437777672885,0.05924327533021055,0.8731641793345397,0.10688214982334188,0.17661339299016202,0.06727314842552583,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Seq_165,0.7096461179130644,-0.19873100958653028,-0.24143033545616308,-0.9083771274995946,-0.9510764533692275,-0.04269932586963279,0.6879842340463881,0.9426230160020411,1.330348171077671,0.7991388182201354,1.2328466882703601,1.3910883511767267,1.0314860178397864,-0.21082766515654436,-0.18147905992202654,-1.1366950356919938,-0.7714474657863207,-0.030694905778999068,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Seq_169,1.9670851002790752,3.7758924673787377,4.7021375679747734,1.8088073670996625,2.735052467695698,0.9262451005960357,0.6543264112038342,0.7715244532425017,0.7667067260814936,0.6283808435451167,0.6224561883393347,0.7446869382191325,3.006274951763018,4.894067131002416,6.1329024619447265,2.878520861481025,4.3939678308807695,1.243804682288489,0.02988310061598567,0.004497594779054856,0.0016733563973341857,0.034647888463126296,0.007061601652772813,0.26870391555517215,0.5742401226477247,0.09542194328535303,0.037175647529964884,0.631153427679652,0.142758865845245,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
Seq_177,1.215137730990923,0.21439317348432482,-0.19348653062766863,-1.0007445575065983,-1.4086242616185918,-0.4078797041119935,0.4776313969722757,0.975157450707636,1.1589998812026563,0.978045278835733,1.1614306860118784,1.4393476094074535,2.5440909845829425,0.21985493043071921,-0.16694266648836406,-1.0232088218838769,-1.2128354094513611,-0.2833781787291176,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Seq_179,0.5831251656560764,-1.3507517418916117,-0.9586046998496939,-1.9338769075476883,-1.5417298655057703,0.39214704204191786,0.4948926040718566,0.7337125454323288,0.9986050097134221,0.709652365890734,0.9810628657299558,1.1206693340473082,1.178286280413697,-1.8409822079513471,-0.9599438121432943,-2.7251045730261816,-1.5714893707231008,0.34992216716207897,0.2725404022799805,0.10289028430065128,0.36519387620692406,0.026042245679214877,0.1547118103521654,0.735430853153543,1,1,1,0.5785601607652603,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
Seq_181,-0.07611884754723874,-3.0276000290093585,-1.2710537922634373,-2.95148118146212,-1.1949349447161985,1.7565462367459213,0.6536624512360885,1.0690125520744154,1.0920943629011544,0.9959255935465585,1.0206615741120502,1.3256180766742627,-0.11644977832717256,-2.8321463795109896,-1.163868101000793,-2.96355591279836,-1.1707454998056157,1.3250771603483107,0.9105665902381881,0.025328121840985523,0.28260852327656794,0.020998824476524333,0.2800087732225292,0.22675942033954286,1,0.5373669093290172,1,0.4665144248568379,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Seq_182,1.7942126227786297,2.757247297773459,2.4374188520976743,0.9630346749948291,0.6432062293190446,-0.3198284456757845,0.4297099050135067,1.0697823298249072,0.6467294004459968,1.0851388404195608,0.6718266049977037,1.1879118729609661,4.175404387576855,2.5773909522554383,3.768838791644209,0.8874759976543453,0.957399163019516,-0.26923583554947245,0.0030990642517220858,0.03274892535203159,0.005474719560134874,0.40071599770016053,0.3664003058925106,0.7945619131653646,0.06884948148420418,0.6620593557653954,0.11615283391096963,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
Seq_192,1.685750658525668,0.5555135701037992,0.8572354907590141,-1.1302370884218689,-0.828515167766654,0.30172192065521486,0.9332299833507607,1.0463244824577749,1.0630151389690166,0.6950192046445728,0.7199013529029943,0.8614723899680315,1.8063614420884584,0.5309190212188477,0.8064188921998031,-1.6261954790153792,-1.1508731917583925,0.35023980358373585,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Seq_199,1.2756486807879484,0.782565188983862,1.4902433231932328,-0.4930834918040864,0.21459464240528447,0.7076781342093709,0.41640285421270096,0.7854106613894094,0.8358033042872339,0.8036678810228808,0.8529826020623846,1.0821542817217802,3.0634964863529484,0.9963770896609504,1.7830072165891948,-0.6135413688257726,0.25158149988807116,0.6539530879861302,0.015500115895867667,0.348245699052134,0.11243336384357433,0.5565568041389231,0.8077066699001478,0.531486300890923,0.344353926119006,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Seq_201,-0.6594585616296021,-2.0709510445972183,-2.0598677440417643,-1.411492482967616,-1.400409182412162,0.011083300555454034,0.7655153333068386,0.8821975597263263,1.4200524923064133,0.6514389140837609,1.2894375538587362,1.3619500777049083,-0.8614570250094179,-2.3474912413492337,-1.450557465447055,-2.166730375560783,-1.086062041718372,0.00813781704402196,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Seq_206,2.5376269120585,-0.5803191419159898,1.5934243226055786,-3.11794605397449,-0.9442025894529216,2.1737434645215683,0.8178698440792989,1.417297219311909,1.2245995317164424,1.2867726031493139,1.0708390810138195,1.5768692600978356,3.102727078677396,-0.4094547946673683,1.3011799215472328,-2.4230746336559137,-0.8817408760978311,1.3785185110315996,0.01725618834576738,0.6944450142706978,0.23438559144916762,0.04588459389763617,0.407172856854521,0.21048603396276597,0.38336721135731855,1,1,0.9734974651255242,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Seq_211,1.4825477970169605,0.10696114687592104,1.0366780338127592,-1.3755866501410394,-0.44586976320420124,0.9297168869368382,0.6143172920681467,0.83088900468503,0.7394055824285101,0.7384939451166567,0.6338117892512948,0.8454041559907708,2.4133258434348295,0.12873096920625088,1.4020424763468582,-1.862691846341061,-0.7034734455332481,1.0997306795200896,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Seq_214,0.9134697999046795,0.7605054295246136,0.569607589451914,-0.15296437038006583,-0.34386221045276544,-0.1908978400726996,0.520153048187238,0.825854212117129,1.3972108590340715,0.789749143641594,1.3761783005169628,1.5183355034204018,1.7561558143092155,0.9208712849874682,0.40767475128678765,-0.19368728869364182,-0.24986748470281303,-0.12572836480649902,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Seq_222,1.65739134314916,1.2248103176959337,2.0274877632533146,-0.4325810254532263,0.37009642010415456,0.8026774455573809,0.48864934659442266,1.108809631816682,0.9187598404043879,1.0945847944995606,0.9015413008177137,1.3429286402346128,3.39178053690265,1.104617314415997,2.206765766297453,-0.3952010183468705,0.4105152140766825,0.5977066997522305,0.011571318193431154,0.30584206017263793,0.06309772775089673,0.7044610257801724,0.6937024438417762,0.568859427078608,0.25707090689190293,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
Seq_231,1.0551337910770602,-0.07699364066423944,-1.1356471452108088,-1.1321274317412997,-2.1907809362878687,-1.0586535045465693,0.45656031704547856,0.6839691336089638,1.2169242376073515,0.7084902585250594,1.2308733772290887,1.3320719662992957,2.3110501541288286,-0.11256888195814103,-0.9332110497229104,-1.5979435399693025,-1.779858900855992,-0.7947419744052375,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Seq_232,1.399063959427617,2.1972153233050022,1.491754857215966,0.7981513638773852,0.09269089778834894,-0.7054604660890362,0.400861576773871,1.0529301235474848,0.888852472811381,1.0689222905285884,0.9077399057759159,1.3311512227685318,3.490142334636476,2.0867627149864827,1.6782929708207315,0.746687921984202,0.10211173619068649,-0.529962677434813,0.00819670847917523,0.07037141565858418,0.1318079601304612,0.47662036041574907,0.9211810461327612,0.6105266019188577,0.1820998478346497,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Seq_239,2.3775510670308146,0.33388633787609023,0.037893983549888155,-2.0436647291547243,-2.3396570834809265,-0.2959923543262021,0.6949414979775046,1.3026569903211591,1.468873957299832,1.2167132362375925,1.393221650433571,1.7762426962716011,3.4212247706464876,0.2563117845732923,0.025797981754368524,-1.679660143645918,-1.6793143307476053,-0.16663958981928592,0.014122475997597226,0.8062719022517871,0.9802550889783597,0.14402589926423168,0.14409461234674623,0.8731275990251421,0.3137479802709438,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Seq_242,-0.36924726987813383,-2.282372469405352,-1.2279145140884689,-1.9131251995272183,-0.858667244210335,1.0544579553168831,0.8833888381117345,1.0180644128189298,0.942216531244805,0.7304745332425019,0.6204110627789378,0.8006180088946565,-0.41798951259946754,-2.2418743260906897,-1.30321903020128,-2.619016971111985,-1.3840295502859072,1.317055004511679,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
Seq_244,0.6858379406433333,-0.8433998025242192,-0.6185052135803764,-1.5292377431675526,-1.3043431542237096,0.22489458894384284,1.335344792019763,1.6712947720294193,1.6894401706137772,1.1396422416612033,1.1660901826399241,1.5394306790134393,0.5136036361110718,-0.5046385692334189,-0.3661006908316097,-1.3418577227696071,-1.11856113158486,0.14608945502370327,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Seq_246,0.6372705389199406,-0.1186856613888057,-0.3444879649396038,-0.7559562003087462,-0.9817585038595444,-0.2258023035507981,0.5385773856157775,1.1317802901986311,1.0761567944758408,1.103607664703225,1.0464877919049627,1.4442983499234145,1.1832478598991363,-0.10486634412760093,-0.32010945496784426,-0.6849863628955795,-0.9381461603793877,-0.1563404843346747,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Seq_247,0.14360106355405167,-1.5317347669077819,-1.0855728386391132,-1.6753358304618335,-1.229173902193165,0.44616192826866863,0.5059121648444034,0.6258436398977847,0.938872946178228,0.6005757228397796,0.9222219615306293,0.9930893662668829,0.2838458403114642,-2.447471971046875,-1.1562510593771407,-2.7895497049733002,-1.3328395478167552,0.44926664550425466,0.7837362075706223,0.040094501504499475,0.2809381705493395,0.023574678181060685,0.21929320553284845,0.6651609840081987,1,0.8506536130008673,1,0.523740147698159,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
Seq_250,0.8218701114599649,1.2049533921847098,0.888878024071051,0.38308328072474485,0.06700791261108607,-0.31607536811365877,0.6615380705023013,0.8467119130122127,0.8198338056990464,0.7227576411988467,0.6910752587392357,0.8699847459320167,1.2423625307549189,1.4230972467341791,1.084217335137983,0.5300300666338443,0.09696181676845453,-0.3633113909084078,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Seq_266,1.6477716758452112,0.28416619458315634,1.3851479516516925,-1.3636054812620548,-0.26262372419351876,1.100981757068536,0.3335154113636815,0.8067968488868852,0.6996572234564938,0.8539002917806707,0.7534884095088372,1.0523466201878917,4.9406162944848155,0.35221530051240585,1.9797522346852807,-1.5969141765000179,-0.34854381418383135,1.0462158911784796,0.001134184105243224,0.7337752615129236,0.08308056713533253,0.14895175849388648,0.7364267027061565,0.3260396561671595,0.025197279311079193,1,1,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Seq_269,0.40795900486994185,1.4275212642608246,2.4396449357702545,1.0195622593908826,2.031685930900313,1.01212367150943,0.5671838453463954,1.282619052761819,0.6541004279391112,1.2505700577016505,0.58877941925853,1.2923139419769931,0.7192711996597675,1.112973693309009,3.7297711965376608,0.8152780031089792,3.4506741649680697,0.7831871487520086,0.4990176833836214,0.30831134675172805,0.009739299504925657,0.44606099327905047,0.01362174878556743,0.4633005608508186,1,1,0.21637038359591595,1,0.2890019674775793,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Seq_273,1.1858996712003365,0.032578531065289046,0.31980113744546906,-1.1533211401350474,-0.86609853375486745,0.28722260638018005,0.5987134795187775,0.821258313443111,1.0276565709857228,0.7317936097043817,0.9576714977981122,1.1104693082372075,1.9807465703854141,0.03966904265322336,0.31119456292554765,-1.576019693040156,-0.9043795662147299,0.25864974767841703,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Seq_291,0.5545969595187464,1.241794839896843,0.5605714402521997,0.6871978803780966,0.005974480733453302,-0.6812233996446433,0.775665769558895,1.0710122776628488,1.1145048973667824,0.8945917110567884,0.9462284062748756,1.2003158374697314,0.7149947584178353,1.1594590144257488,0.5029779963970102,0.7681692909565462,0.0063139942680158125,-0.5675367918835961,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Seq_293,-1.2155265818948389,-4.660044142430652,-2.1606601089546604,-3.4445175605358136,-0.9451335270598216,2.499384033475992,0.6420081817498742,0.8947263103766417,0.771287145643316,0.782615579759674,0.6378368413920488,0.8917379106460629,-1.893319456742386,-5.2083459359421,-2.8013692710417137,-4.401289278694858,-1.48177945475384,2.8028235691641634,0.11686099952021954,0.0034430594636797054,0.03793229256710192,0.007013411689273924,0.19849285280970738,0.03786727343836642,1,0.07649175349039779,0.7655329873485969,0.1487980588129738,1,0.7655329873485969,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Seq_294,1.9169876622051811,2.6566640565140593,2.7473645550052868,0.7396763943088782,0.8303768928001056,0.09070049849122741,0.49003031708343847,1.1626928883378995,0.8215159065285329,1.167670293549024,0.8285454402292811,1.3409744917243451,3.9119776784724354,2.284923287276515,3.344262153869647,0.6334634000670698,1.0022104431234546,0.06763775079315386,0.005808638153513348,0.05622670558300639,0.01234737235676233,0.5465626859486515,0.3496200821258648,0.9479654265209723,0.12904596114021546,1,0.26196452162320083,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Seq_295,1.8812833724352533,1.7521680417140424,1.1326544674434456,-0.12911533072121095,-0.7486289049918078,-0.6195135742705968,0.4862443405095854,1.1410482263683799,1.0633805243826577,1.1357751370758866,1.057720306478825,1.4779478146939031,3.869008265399373,1.5355775516085561,1.0651450176793529,-0.11368036375019198,-0.7077758651377418,-0.4191714809625426,0.004748001832088141,0.16319184754242863,0.3178991523344626,0.9122923026268559,0.4991820771882336,0.686119506619234,0.10548263529666088,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Seq_298,1.6085969315093385,0.18719876395080606,0.8191425720197693,-1.4213981675585323,-0.7894543594895692,0.6319438080689632,0.4973302364663324,0.6623238965339884,1.1846730514302506,0.6324958242097388,1.1682586453811725,1.2474629623055589,3.234464373087107,0.28263930220612177,0.6914503297182476,-2.2472846667951907,-0.6757530642814038,0.5065832230409517,0.014362679848637995,0.7856282531226333,0.5115557964222769,0.05943570692459706,0.5208891653671788,0.6280100178954822,0.3190844009616333,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Seq_303,-0.4441017740031329,-1.0732702474676472,-1.7031974173050424,-0.6291684734645143,-1.2590956433019094,-0.6299271698373952,0.9808848298366456,1.0618287186559454,1.6160639355136803,0.6448034695119705,1.3783881638348874,1.4371148557296929,-0.4527562874808581,-1.0107753054807036,-1.0539171006026231,-0.9757523078166905,-0.9134550602922417,-0.43832764467357105,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Seq_308,-0.3138468108552757,0.09489642961178744,-1.195954470690651,0.4087432404670632,-0.8821076598353754,-1.2908509003024384,0.6437828092411364,1.230589096197427,1.0371071293581546,1.1541813360471354,0.9451858180088516,1.411831947779428,-0.48750418052514466,0.07711463550670282,-1.153163869802731,0.3541412668020917,-0.9332637488082947,-0.9143091727968953,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Seq_314,0.5427651426691593,-0.6986091891357508,-1.1523252952384406,-1.2413743318049102,-1.6950904379076,-0.45371610610268986,0.4075643599125483,0.7412419314445589,0.9208240103447342,0.786220381131925,0.9574026032985958,1.1401537783403006,1.3317286692723114,-0.9424847131546864,-1.2514066556616372,-1.5789139554201048,-1.7705095349306599,-0.39794290447658337,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Seq_317,0.48928300911620304,-1.7500549570459605,0.05440740654289024,-2.2393379661621635,-0.4348756025733128,1.8044623635888508,0.5568326308029928,0.7944855550013619,0.6867241622263325,0.7473268238262885,0.6315695998778951,0.8485427967219832,0.8786895416143656,-2.2027523924496784,0.07922745337298688,-2.996464056645027,-0.6885632282766456,2.1265425510176894,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Seq_321,2.2628305801462907,2.1310434360974613,2.7347536452602066,-0.1317871440488294,0.4719230651139159,0.6037102091627453,1.2273454804230255,1.2955224115098698,1.283262347023774,0.6670265388025585,0.642890609693078,0.7650553747547044,1.8436785862171161,1.6449298114525333,2.1310947458271694,-0.19757406397264612,0.7340643306941695,0.789106552393426,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Seq_325,-0.3989177290968988,-3.098150671572838,-1.9114814188631395,-2.6992329424759394,-1.5125636897662407,1.1866692527096987,0.5492300102975101,0.8059022497280501,0.6995307053877888,0.7481917397580418,0.6321832417153828,0.8645695362497455,-0.726321798914103,-3.844325627107136,-2.7325196794663915,-3.6076754113174867,-2.3926032674672144,1.3725550149003969,0.49120847629522024,0.006338885092195724,0.029232133051146452,0.008650912239774974,0.04798486867402319,0.21224945985389135,1,0.14082604177796987,0.5909631222231769,0.18353962454657716,0.92208761154677,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
Seq_329,0.372293913963311,2.00665361102459,1.4486165573508514,1.634359697061279,1.0763226433875404,-0.5580370536737387,0.382732278501754,1.2873208820616115,0.5389338062863194,1.313296764712106,0.5983335076440723,1.3670091597185445,0.9727267201519948,1.5587827704705493,2.6879303922924533,1.2444709687680946,1.7988674036083017,-0.40821749415975656,0.35917834115075475,0.15766562559576994,0.02758493885752137,0.24854806894705814,0.10974280561131908,0.693821545420726,1,1,0.6128329659697991,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Seq_330,0.27401237505063075,0.6597613419740539,0.13359075437497403,0.38574896692342314,-0.14042162067565672,-0.5261705875990799,0.6999374115267075,0.8708642797195987,0.8498197980622485,0.7224334621981122,0.6969212314103918,0.868441947643828,0.3914812532351334,0.7575937575330156,0.15719891991171125,0.533957778962403,-0.20148851024595563,-0.6058788258980748,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Seq_339,0.5402805819566471,-0.03810387034300925,-0.393553235118512,-0.5783844522996563,-0.933833817075159,-0.3554493647755027,0.5851336370908142,0.8116697072497789,0.9692632344857568,0.7366615762746971,0.9073774198305635,1.0675954863290629,0.9233456217674154,-0.046945044274374244,-0.40603338816138207,-0.7851426909281065,-1.0291569931832067,-0.33294386247146723,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
