taxon,lfc_TreatmentSterile feed,lfc_TreatmentAntibiotics (5X),lfc_TreatmentAntibiotics (2X),lfc_TreatmentAntibiotics (5X)_TreatmentSterile feed,lfc_TreatmentAntibiotics (2X)_TreatmentSterile feed,lfc_TreatmentAntibiotics (2X)_TreatmentAntibiotics (5X),se_TreatmentSterile feed,se_TreatmentAntibiotics (5X),se_TreatmentAntibiotics (2X),se_TreatmentAntibiotics (5X)_TreatmentSterile feed,se_TreatmentAntibiotics (2X)_TreatmentSterile feed,se_TreatmentAntibiotics (2X)_TreatmentAntibiotics (5X),W_TreatmentSterile feed,W_TreatmentAntibiotics (5X),W_TreatmentAntibiotics (2X),W_TreatmentAntibiotics (5X)_TreatmentSterile feed,W_TreatmentAntibiotics (2X)_TreatmentSterile feed,W_TreatmentAntibiotics (2X)_TreatmentAntibiotics (5X),p_TreatmentSterile feed,p_TreatmentAntibiotics (5X),p_TreatmentAntibiotics (2X),p_TreatmentAntibiotics (5X)_TreatmentSterile feed,p_TreatmentAntibiotics (2X)_TreatmentSterile feed,p_TreatmentAntibiotics (2X)_TreatmentAntibiotics (5X),q_TreatmentSterile feed,q_TreatmentAntibiotics (5X),q_TreatmentAntibiotics (2X),q_TreatmentAntibiotics (5X)_TreatmentSterile feed,q_TreatmentAntibiotics (2X)_TreatmentSterile feed,q_TreatmentAntibiotics (2X)_TreatmentAntibiotics (5X),diff_TreatmentSterile feed,diff_TreatmentAntibiotics (5X),diff_TreatmentAntibiotics (2X),diff_TreatmentAntibiotics (5X)_TreatmentSterile feed,diff_TreatmentAntibiotics (2X)_TreatmentSterile feed,diff_TreatmentAntibiotics (2X)_TreatmentAntibiotics (5X),passed_ss_TreatmentSterile feed,passed_ss_TreatmentAntibiotics (5X),passed_ss_TreatmentAntibiotics (2X),passed_ss_TreatmentAntibiotics (5X)_TreatmentSterile feed,passed_ss_TreatmentAntibiotics (2X)_TreatmentSterile feed,passed_ss_TreatmentAntibiotics (2X)_TreatmentAntibiotics (5X)
Bacteria_Firmicutes_Bacilli_Paenibacillales_Paenibacillaceae_Paenibacillus,0.28386109219976524,0.35460346191290953,0.2949362836529554,0.07074236971314429,0.011075191453190136,-0.05966717825995416,0.17469299018411338,0.15085935070303846,0.18467931591181946,0.20409167263026806,0.23022014870148916,0.21270218556284606,1.6249140386262597,2.3505567289026352,1.597018497695656,0.34662055928808516,0.04810695986279891,-0.28051981742484067,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingopyxis,-0.5084206287703873,-0.32439726440415956,0.2692801732427911,0.18402336436622774,0.7777008020131784,0.5936774376469507,0.40616189427026467,0.21311885105665557,0.2299748431875819,0.45850165498905615,0.4665753438097083,0.313280563983224,-1.2517684104360576,-1.5221425171718934,1.1709114332264128,0.40135812458652986,1.6668279032129094,1.8950343746148957,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Chitinophagaceae_Niastella,-0.3699475695734739,-0.2950453957721846,-0.1458532470326271,0.07490217380128933,0.22409432254084682,0.1491921487395575,0.4423895747695435,0.35367203621184645,0.40833920808860663,0.3989927072554809,0.4481653490702451,0.3608705494227965,-0.8362483898183921,-0.8342344476323115,-0.357186486488405,0.18772817758127183,0.5000259904201618,0.4134228990927263,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Crocinitomicaceae_Wandonia,-0.08431290849671842,0.7946936302532258,-0.0852043168195146,0.8790065387499443,-8.91408322796175e-4,-0.8798979470727404,0.3320310310543812,0.3341943773052118,0.3336069794555465,0.2793987094300705,0.27869584451552926,0.28126971040196824,-0.25393080950590236,2.3779383622826513,-0.2554032801069384,3.1460651358876337,-0.003198498794790981,-3.128306797824979,0.8059536028138514,0.04468924679836217,0.8048554317581509,0.013679441888066832,0.9975262920400794,0.014051179104383948,1,0.7612582040824453,1,0.26038110076596177,1,0.26038110076596177,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Comamonadaceae_Rhizobacter,-0.4608823716185098,-0.8468185102430053,-0.4295656351941462,-0.38593613862449544,0.03131673642436361,0.41725287504885905,0.318928655118807,0.3590197679708021,0.32108945922365534,0.2750512451217369,0.22328554470396997,0.2775538528135871,-1.4450955228429452,-2.3586960546191267,-1.337837860616071,-1.403142670572828,0.1402542043905398,1.5033222231258225,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Lysobacter,-0.5010801490613822,-0.3713223846655358,-0.1311312651733793,0.1297577643958464,0.3699488838880029,0.2401911194921565,0.28584677001636555,0.16757067383488122,0.24298368878085494,0.2948261794328441,0.34334183893467285,0.25348604135875036,-1.7529676792663913,-2.215915089244225,-0.5396710611782899,0.4401161546965092,1.0774943276237083,0.9475516608515022,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Burkholderiaceae_Pandoraea,-0.01629657296281542,0.2268968142245751,0.49745227703302186,0.24319338718739053,0.5137488499958373,0.2705554628084468,0.5439397779905439,0.5548764320534776,0.5239216753525081,0.3970662430464258,0.352516195972305,0.3691680392325158,-0.02996025225994545,0.40891413135872273,0.9494783293673106,0.6124756043765621,1.4573765854326854,0.732878889978991,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Nitrosomonadaceae_Nitrosospira,-0.2814178042831276,-0.371604439652155,-0.31155229513580857,-0.09018663536902738,-0.03013449085268094,0.06005214451634644,0.38618927740242037,0.3084326770559432,0.3097185151262922,0.3189397778275474,0.3201834227701755,0.22024073763070534,-0.7287043446053064,-1.2048154015300843,-1.0059207955609906,-0.28277010783456374,-0.09411633679208677,0.2726659253068817,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Rhodocyclaceae_NA,-0.09980694362839022,0.5615576060971934,0.6672801587461192,0.6613645497255837,0.7670871023745095,0.10572255264892583,0.5376773338629346,0.4891868631289025,0.5441602401685864,0.3546577846928034,0.4273040184290864,0.36441130041971465,-0.18562609457856213,1.1479408962566946,1.2262567337506853,1.86479637067164,1.7951787703625637,0.29011875462467474,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Chitinophagaceae_Parafilimonas,-0.03337108545958511,0.13639638051115008,0.36514074637897015,0.1697674659707352,0.39851183183855526,0.22874436586782007,0.19486674497753348,0.17105171682617865,0.16827394214858418,0.2163788976518037,0.21418976895746347,0.19277681047547124,-0.17125079737659968,0.7973984888427338,2.1699185370991936,0.7845842076704009,1.8605549358321443,1.186576151476089,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
Bacteria_Myxococcota_Polyangia_Polyangiales_BIrii41_NA,0.1788512673745045,-0.01944682463145165,0.34629980106605307,-0.19829809200595613,0.16744853369154858,0.3657466256975047,0.16043670314976788,0.22884349759703995,0.22517692681573215,0.2743592198538186,0.27130846558212507,0.3166033704359555,1.1147777526165357,-0.08497870743828026,1.5379009117991862,-0.722768099834995,0.6171887535181312,1.1552202530057722,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Opitutales_Opitutaceae_Lacunisphaera,0.5011340910402114,0.45122920419500834,0.3660268192794558,-0.04990488684520311,-0.13510727176075565,-0.08520238491555254,0.16367035953449605,0.1398786886978711,0.1392468909530081,0.20253279118024353,0.20209695839250805,0.18336095973022137,3.0618500042739245,3.225860982795129,2.628617535187766,-0.24640398502576497,-0.6685269923674627,-0.464670260457355,0.015538899202465227,0.012132054963999203,0.030243028526707953,0.8115742287406458,0.5226151345574164,0.6545522408166019,0.28023600975480395,0.23092739103888138,0.5151743480066804,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Verrucomicrobiaceae_Prosthecobacter,-0.19776820098409145,0.0049419169268507005,0.0881363221080757,0.20271011791094215,0.2859045230921672,0.083194405181225,0.429386842359867,0.2829240691498475,0.2782931136914111,0.4094903778834288,0.40630456286247424,0.24648806525955144,-0.4605828159455871,0.017467290576233266,0.31670320885412495,0.495030234797479,0.7036704709342385,0.33751899952487135,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Pedosphaerales_Pedosphaeraceae_NA,0.4578180777584108,0.49646999037923906,0.683782872377751,0.03865191262082823,0.22596479461934021,0.18731288199851198,0.21738161631587422,0.189435953838397,0.20786091044923885,0.27571353936493626,0.28868344821839625,0.2682710322972364,2.106057014007853,2.620780165114617,3.2896174220536563,0.140188663603017,0.7827424676193843,0.6982225415637675,0.06829099016632294,0.030613351320731938,0.011028332028168457,0.8919762729142294,0.4563211818257267,0.5048237628307607,1,0.5520959565773381,0.20991859584651684,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Aminobacter,-0.28861359453583496,0.08305893315843955,0.5081750955915635,0.3716725276942745,0.7967886901273984,0.42511616243312395,0.17574393269875896,0.19369735993718526,0.148783595408124,0.2417329321203632,0.20749144919114368,0.22290230786972703,-1.642239308656788,0.42880777097516976,3.415531760726732,1.537533692385827,3.8401037403396168,1.9071860067127646,0.13916624744967404,0.6793760553606691,0.009148092822688126,0.16271934943285804,0.004946461591000307,0.09293334212803682,1,1,0.1649811222850307,1,0.09415333787007481,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
Bacteria_Proteobacteria_Gammaproteobacteria_Steroidobacterales_Steroidobacteraceae_NA,2.3222243679415033,2.3918316465745293,1.9983911366652116,0.06960727863302596,-0.3238332312762917,-0.39344050990931767,0.42280979439829935,0.12891442392473645,0.13954413022915502,0.4350106798608124,0.43827836722627656,0.173028129606852,5.492361810696133,18.55363871439973,14.320854151181537,0.16001280395069326,-0.7388756906386426,-2.2738528746931403,5.789396873919606e-4,7.34276594496391e-8,5.515941939098656e-7,0.8768374010991957,0.48109585504949803,0.05257333278088576,0.009861938123159605,1.397657517800027e-6,9.947715979822749e-6,1,1,0.8429861980383406,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Rhodanobacteraceae_Luteibacter,-1.7771624027848079,-0.29332096031817473,-0.4894082536113101,1.483841442466633,1.2877541491734978,-0.19608729329313535,0.7324825566680506,0.6583032296632279,0.5929205528204188,0.5908370590352842,0.5169913636621974,0.405108030608345,-2.426218053394805,-0.4455712004758517,-0.8254196136114377,2.5114224298818395,2.4908620137316597,-0.4840370431528445,0.0414460587282413,0.667718206069442,0.4330560636692782,0.03629042665771801,0.0374718572900705,0.6413317976945965,0.7060121728190071,1,1,0.6907695005193222,0.6907695005193222,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Archaea_Crenarchaeota_Nitrososphaeria_Nitrososphaerales_Nitrososphaeraceae_Candidatus_Nitrocosmicus,1.0686751897736881,0.21781476935633678,0.34281765523521235,-0.8508604204173513,-0.7258575345384758,0.12500288587887556,0.3345802018502782,0.2996615461106343,0.3500556358040523,0.2620100381381647,0.3184197952796371,0.2815036354528464,3.1940777842315704,0.726869270293093,0.9793233422675375,-3.2474344359610776,-2.279561589131184,0.44405425058822845,0.012725124417332333,0.48802729673128786,0.35610328528302304,0.011746110180920252,0.052106968956171715,0.6687692657172848,0.22949103690568312,1,1,0.2235811317195855,0.8876152642878906,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
Bacteria_Actinobacteriota_Acidimicrobiia_Microtrichales_Iamiaceae_Iamia,0.6803144214942813,0.6702765404586533,0.6884192050982175,-0.010037881035628082,0.008104783603936183,0.018142664639564265,0.2162355280101116,0.19349479030780933,0.2180066948174976,0.2514481805389355,0.2707634993962951,0.2529729291995072,3.1461731925128813,3.464054713785239,3.1577892856663032,-0.03992027706907097,0.029933073039781672,0.07171781066446065,0.013677211748932036,0.008516850690200852,0.01343968108819454,0.9691349582456688,0.9768537083856188,0.944587020549835,0.242377696866405,0.16211384762037484,0.242377696866405,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Comamonadaceae_Caenimonas,-0.04475166351548073,-0.94913388499869,-0.3344550034918706,-0.9043822214832092,-0.28970333997638986,0.6146788815068194,0.33510157347092234,0.1595120646156929,0.29713181909197184,0.3685287529555986,0.4457091662889063,0.3343765768250298,-0.13354656336570128,-5.950232587644117,-1.1256115367043407,-2.4540343575096073,-0.649982907887081,1.8382833132132463,0.8970594675126454,3.41888898253662e-4,0.2929625674067445,0.03968624655040362,0.5339187235733617,0.10331698613261085,1,0.0065076783391731525,1,0.715720929167624,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Parvibaculales_Parvibaculaceae_Parvibaculum,-1.3013411481416413,-0.5040714911726597,0.21671960046850156,0.7972696569689816,1.5180607486101427,0.7207910916411613,0.4918502773210664,0.44540607219592093,0.39643510525112546,0.42959704879990585,0.37858664512111584,0.31590777406111736,-2.645807490908786,-1.131712211931708,0.5466710631774614,1.8558545948958025,4.0098106158089415,2.2816503765485456,0.029446738036176822,0.29053590073523083,0.59951642207092,0.1005687680654341,0.0038960865675208983,0.05193736051409974,0.531056689411051,1,1,1,0.07415999259557021,0.884726072205699,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Crocinitomicaceae_Fluviicola,-0.8225133711831499,-0.05207631156471535,-0.41502038107682115,0.7704370596184346,0.4074929901063288,-0.3629440695121058,0.24077370605519585,0.25948179780951375,0.17380295038291022,0.3497148646063752,0.2918512441193326,0.3074670300388415,-3.4161262234946617,-0.20069350530299895,-2.387878802761852,2.203043500840627,1.3962352339320931,-1.1804324823583718,0.009140066383025086,0.8459465803637973,0.04400126025412861,0.058714576369148674,0.20016808670237732,0.27173354159426266,0.17397643598033957,1,0.7935399694106642,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Cellvibrionales_Halieaceae_OM60(NOR5)_clade,1.0091143443346595,0.7247655131942361,0.6904718935511411,-0.2843488311404234,-0.3186424507835184,-0.034293619643094964,0.6095049750588386,0.5473308552930316,0.6040509725423271,0.3493710158769237,0.43285865938941703,0.3397666398320029,1.6556293806088205,1.324181719677048,1.14306892122876,-0.8138878676775916,-0.7361350959987492,-0.10093286280269126,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Micrococcales_Microbacteriaceae_Frondihabitans,0.5039143993240689,0.31856580028560477,0.5340841880203673,-0.18534859903846412,0.030169788696298383,0.2155183877347625,0.35377392533411706,0.11353173454596058,0.2795642041274489,0.3709787602349864,0.45043526729807365,0.30104051974541934,1.424396664757454,2.8059625932751087,1.9104169279729628,-0.4996205144495607,0.06697918854638363,0.7159115587397329,0.19214889117365955,0.022985621135395182,0.09247175370376037,0.6307916429383644,0.9482419601002304,0.49440928860103794,1,0.4375194091978669,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_NA,-0.4291893158340243,-0.15668806536844085,-0.19229650415213118,0.2725012504655835,0.23689281168189313,-0.03560843878369033,0.2618844582830333,0.19344226500238038,0.30238009967418406,0.2777912454706503,0.36219026885030114,0.31625659083868407,-1.6388498907032323,-0.809999124888828,-0.6359429881772364,0.9809569412595988,0.654056257319836,-0.11259350734560171,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_D05-2_NA,0.04000164606274255,0.09947215750445008,0.2967673487011028,0.059470511441707535,0.25676570263836024,0.19729519119665268,0.59373014694223,0.1613725687041255,0.19767795619855297,0.5982504217188395,0.6090476463491495,0.21086643655538131,0.06737344611648077,0.6164130515071058,1.5012667796050148,0.099407387412853293,0.42158557573862426,0.9356405619575009,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Oxalobacteraceae_Herminiimonas,1.2960640044487703,-0.04070321581978455,0.010236252351642185,-1.336767220268555,-1.2858277520971282,0.050939468171426736,0.9977156333744643,0.5373751610843426,0.5114741410488349,0.9194624429602122,0.9045689123696337,0.3340366684904485,1.2990314685811177,-0.07574450545434878,0.020013235333171692,-1.4538573386040965,-1.4214812542349464,0.15249663577842595,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Cellvibrionales_Spongiibacteraceae_BD1-7_clade,0.5938921742268382,-0.24106851371985982,-0.5413674180517741,-0.834960687946698,-1.1352595922786124,-0.3002989043319143,0.4228825468187997,0.40087645606567773,0.8236483166037928,0.4719031719218648,0.8604575643728175,0.849858520408088,1.4043903648766902,-0.6013536341988722,-0.6572798209362372,-1.7693474797938977,-1.3193673218575241,-0.35335164279781034,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Dongiales_Dongiaceae_Dongia,-0.5295535677469894,0.0031185763290685372,-0.09382342074006489,0.5326721440760579,0.4357301470069245,-0.09694199706913342,0.16782556959986086,0.16552175420841644,0.17962002308928654,0.20372625122940607,0.2153376117132153,0.21354698856004778,-3.155380726605491,0.01884088495788769,-0.5223438853107518,2.6146465703933366,2.0234744109042406,-0.4539609653257839,0.013488574317803982,0.9854294662526557,0.6155825608270697,0.030906398022688287,0.07763914663179504,0.661919262917738,0.25674803529061374,1,1,0.5573809022712405,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Methylophilaceae_Methylotenera,0.38074733877366934,1.0084088401064588,0.6187240035659088,0.6276615013327895,0.2379766647922395,-0.38968483654055,0.2586961913392357,0.2457445170646627,0.33504354337201836,0.211155546162118,0.31056476452256404,0.2998618368797095,1.4717933681303583,4.103484595105398,1.8466972899665866,2.9725077685191015,0.7662706526224399,-1.2995479538027148,0.17928888702162385,0.003421259528587181,0.1019922282934885,0.017802846513438105,0.46552222270904986,0.22995124734911085,1,0.06512190550965945,1,0.32106512850096997,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Streptomycetales_Streptomycetaceae_Kitasatospora,-0.07542408698200635,0.5495104682696679,-0.282149996291401,0.6249345552516742,-0.2067259093093946,-0.8316604645610688,0.3544704349033166,0.31032482470425465,0.2447328749578276,0.4042371683444483,0.35637111489083273,0.3124941265619487,-0.21277962717138488,1.7707589742243843,-1.1528896407563598,1.545960154557512,-0.5800860414086058,-2.661363506927228,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
Bacteria_Bacteroidota_Bacteroidia_Cytophagales_Microscillaceae_OLB12,1.0363388640811468,1.24507516487691,0.8649578310186823,0.20873630079576322,-0.17138103306246455,-0.38011733385822777,0.32354633389153914,0.2726148246544723,0.3290984496984557,0.3381467026604096,0.3851365205906157,0.3434628829136844,3.203061680892214,4.567158687921649,2.628264678278553,0.6172950945654813,-0.4449877482396315,-1.106720268093001,0.012554458996619538,0.0018326070158223952,0.03025960252548454,0.5541992249439038,0.6681223745371344,0.3005801360015648,0.22641317431834546,0.034882726645998695,0.5154566775030816,1,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Xanthobacteraceae_Rhodopseudomonas,-0.4949038033561517,-0.17536995301927982,-0.1480521936397838,0.31953385033687187,0.34685160971636786,0.027317759379496015,0.2496223370951138,0.18079157119719144,0.1351309260608426,0.3079449314628193,0.28355749994622304,0.22534226593090526,-1.9826102468048685,-0.9700117757591796,-1.0956203583857882,1.0376330885493135,1.2232143737412997,0.12122785428931572,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Rhodanobacteraceae_Frateuria,-1.4905319495064315,-1.378541071921049,-0.5442749977325643,0.11199087758538262,0.9462569517738673,0.8342660741884846,0.685626718079248,0.6563353795605638,0.7974364609299708,0.3766523557876179,0.5890634735560929,0.5546962320015875,-2.1739700484282305,-2.1003607528273482,-0.6825308653404567,0.2973322106301405,1.606375194274817,1.5040053024663365,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Actinobacteriota_Actinobacteria_Propionibacteriales_Nocardioidaceae_Aeromicrobium,0.3098935247791119,0.4556330659085895,0.6178560135102477,0.14573954112947757,0.30796248873113574,0.16222294760165817,0.14459081806799495,0.2321549489682547,0.29089456043866707,0.26735384348107627,0.3196901665463863,0.36768358441374177,2.1432448403008695,1.9626248242112365,2.12398613634619,0.5451185561122979,0.963315487798875,0.441202584173881,0.06444987409719692,0.08531114685365172,0.06641184341765949,0.6005349216640101,0.363599922904367,0.6707472231161729,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Chitinophagaceae_Flavitalea,-0.5864946432530331,-0.6274016395623895,-0.22745648883556277,-0.04090699630935635,0.35903815441747033,0.3999451507268267,0.4358467569267023,0.28645234726595614,0.39521392576171654,0.5103135930958387,0.5784108083016749,0.4760794207806604,-1.345644160320472,-2.1902478564083108,-0.5755275156288432,-0.0801605069173101,0.620732097783019,0.8400807370984633,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Bacteroidota_Bacteroidia_Sphingobacteriales_Sphingobacteriaceae_Sphingobacterium,0.0037314839665814428,0.6251452059658748,2.245246023637679,0.6214137219992933,2.241514539671097,1.620100817671804,0.5120072160133589,0.36646535935526586,0.3412378731771414,0.47331785568138346,0.4540663156301043,0.27986012461144183,0.007287951907467031,1.7058780318710411,6.579709346834839,1.3128888220468942,4.936535617183065,5.788966255629144,0.9943635683978562,0.12642275775028533,1.7301138569170867e-4,0.22562837882362255,0.0011400215101029694,4.10294501014029e-4,1,1,0.003293182237993903,1,0.019419676758305755,0.007399449104494385,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_NA,-0.03180324484111278,0.17233132016670527,0.06765661664198089,0.20413456500781804,0.09945986148309366,-0.10467470352472438,0.1535171493071212,0.19245575192968983,0.1990683730907091,0.2403571352989656,0.24568384807163188,0.2717209129285453,-0.20716411804578447,0.8954334616596097,0.3398662258175583,0.8492968796366602,0.40482865383195654,-0.3852287348683051,1,1,1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Pseudoxanthomonas,-1.285706312925951,-0.9011562881840016,-0.37756392393936755,0.3845500247419493,0.9081423889865834,0.5235923642446341,0.6090581157865669,0.24423684015794608,0.3180793032280755,0.6357642107151048,0.6676218545538486,0.3666316767039853,-2.110974765134733,-3.6896820627110585,-1.187011918435445,0.6048626491721029,1.3602646210457976,1.4281154562304152,0.06777043514611035,0.00613300951373261,0.26927219534788827,0.5620299271569158,0.21083418136219262,0.1911112755876778,1,0.11673866384760004,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
