Comparison,diff.btw,diff.win,effect,overlap,OTU,baseMean,Kingdom,Phylum,Class,Order,Family,Genus,Species,Significance
Sterile feed _vs_ Control,5.9351971005489705,4.89913742148238,1.3073568846534165,0.046880728931082735,Seq_750,0.011725963145186856,Bacteria,Firmicutes,Clostridia,NA,NA,NA,NA,Fail
Sterile feed _vs_ Control,5.30911510837577,3.4889279557775863,1.5308569619690142,0.05181857180955549,Seq_751,0.009071569240811865,Bacteria,Rare,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,NA,NA,Fail
Sterile feed _vs_ Control,-6.3921522274085225,3.802722085480485,-1.7107144354886668,3.6539984880401186e-4,Seq_754,0.13125886163402245,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinocatenispora,NA,Pass
Sterile feed _vs_ Control,6.468234708455374,3.734298601263381,1.686007721981751,0.010389148200048819,Seq_755,0.005453983157837305,Bacteria,Bacteroidota,Bacteroidia,NA,NA,NA,NA,Pass
Sterile feed _vs_ Control,5.840637951366726,3.8802972869041685,1.3578973041407287,0.0729202363990322,Seq_756,0.021395518896720256,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,NA,Fail
Sterile feed _vs_ Control,-3.89249286001815,1.9066873405008673,-2.3673012548598864,3.6539984880401186e-4,Seq_761,0.19291096686015785,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,NA,Pass
Sterile feed _vs_ Control,4.823008586911952,8.00894987024551,0.6264668091093393,0.24352409472047634,Seq_763,0.03960214435190049,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA,NA,Fail
Sterile feed _vs_ Control,5.880111163143303,3.7731228680452276,1.4543993942722162,0.05208845857586993,Seq_764,0.0064952575869982355,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,NA,NA,NA,Fail
Sterile feed _vs_ Control,5.641614489411369,5.222141884661067,0.8679166852840223,0.17616705103658836,Seq_766,0.0024349773218800535,Bacteria,Rare,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Sterile feed _vs_ Control,4.7266877434616195,4.365262446703208,0.980000902332241,0.11917301344015688,Seq_768,0.0024091478171248573,Bacteria,Rare,Deferribacteres,Deferribacterales,Deferribacteraceae,Mucispirillum,NA,Fail
Sterile feed _vs_ Control,0.3915039661856916,3.600561677742327,0.11205425264458238,0.45595864852165235,Seq_771,0.00615627827813617,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinomycetospora,NA,Fail
Sterile feed _vs_ Control,-5.096137782326355,5.295542239986096,-1.0071315994417434,0.11458548008242522,Seq_772,0.1407210818818922,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavihumibacter,NA,Fail
Sterile feed _vs_ Control,-1.9029341660261858,3.455398285011194,-0.562526130024023,0.15625147348268187,Seq_773,0.08946022665149293,Bacteria,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,NA,NA,Fail
Sterile feed _vs_ Control,-2.619919506176769,3.7194221565385215,-0.8947867868568913,0.10937726601935378,Seq_774,0.10805042816426343,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA,Fail
Sterile feed _vs_ Control,-3.533051225813943,2.929844073105407,-1.0919457088207594,0.07772350161516796,Seq_775,0.12041986127474671,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,NA,NA,Fail
Sterile feed _vs_ Control,-2.4364195913000266,2.665483985744718,-0.8429212553657024,0.2020735722673617,Seq_776,0.015764118890213244,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,NA,NA,NA,Fail
Sterile feed _vs_ Control,4.520838245802561,3.8865816797759116,1.2187542172158716,0.09844812603851023,Seq_779,0.007866995332249436,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NA,NA,NA,Fail
Sterile feed _vs_ Control,3.9857929276144013,3.894069099048208,0.9705567937782449,0.1139917747882861,Seq_780,0.003496442369888638,Bacteria,Rare,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Sterile feed _vs_ Control,6.880937908701048,6.380689854951412,0.9136389047825513,0.22916753310245255,Seq_786,0.011823072015453512,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,NA,NA,Fail
Sterile feed _vs_ Control,6.119777630316629,4.423077579040032,1.3673702331163555,0.056999427184058336,Seq_787,0.011821867749679828,Bacteria,Rare,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,NA,NA,Fail
Sterile feed _vs_ Control,4.875439732866912,4.108812094077321,1.0808564083027796,0.05729629755404447,Seq_789,0.003019005835957251,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,NA,Fail
Sterile feed _vs_ Control,8.541812077700264,8.14843082201202,0.858773189654274,0.23834277504790924,Seq_792,0.11999604253965435,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,NA,Fail
Sterile feed _vs_ Control,6.293211354246561,3.743330921868832,1.6558902446486243,0.03125874113615872,Seq_793,0.004533852441762296,Bacteria,Rare,Endomicrobia,Endomicrobiales,Endomicrobiaceae,Endomicrobium,NA,Pass
Sterile feed _vs_ Control,-3.4047417147898478,3.6864913493852587,-0.8411244300651234,0.1709857541070528,Seq_795,0.18447638133915875,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dyella,NA,Fail
Sterile feed _vs_ Control,3.1018142788785363,5.184682502739747,0.5267558024274109,0.26562567900481326,Seq_796,7.675186123263489e-4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Williamwhitmaniaceae,NA,NA,Fail
Sterile feed _vs_ Control,-4.127195930013262,2.2262359629874098,-1.685175423362282,0.03646578464994845,Seq_797,0.0749336582230477,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,NA,Pass
Sterile feed _vs_ Control,-0.3098333046872499,5.899029512954358,-0.05473139742183532,0.47916671384314896,Seq_800,0.008357098833140076,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Nakamurellaceae,Nakamurella,NA,Fail
Sterile feed _vs_ Control,-2.6200160413922475,5.787940581759422,-0.4518608186700176,0.3072921782887413,Seq_801,0.026301386155909046,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Arsenicitalea,NA,Fail
Sterile feed _vs_ Control,9.871015454418034,3.522565742934389,2.9464968114210253,3.6539984880401186e-4,Seq_802,0.07815924034561579,Bacteria,Rare,Endomicrobia,Endomicrobiales,Endomicrobiaceae,Endomicrobium,NA,Pass
Sterile feed _vs_ Control,-1.772605919489389,2.314982873431492,-0.6767124096485604,0.16145974640553556,Seq_807,0.06812404328879729,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,NA,NA,Fail
Sterile feed _vs_ Control,-5.105950230100719,2.0853748365761913,-2.1947969253983386,3.6539984880401186e-4,Seq_808,0.19920463938850855,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,NA,Pass
Sterile feed _vs_ Control,1.3749876435482093,4.746133180938144,0.21719286994192455,0.39062525967192036,Seq_810,5.223186770712548e-4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Afipia,NA,Fail
Sterile feed _vs_ Control,4.598289353899949,4.00972920307891,1.1061092416960663,0.07812830979759428,Seq_811,0.0063527827293714915,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,NA,Fail
Sterile feed _vs_ Control,6.152133834360181,3.5369000871835983,1.7315309138113317,0.010443256861835112,Seq_812,0.0061092709041103005,Bacteria,Rare,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Pass
Sterile feed _vs_ Control,6.4365847616271985,5.50503487538758,1.3815824998500075,0.07772350161516796,Seq_819,0.01719515217220703,Bacteria,Rare,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Sterile feed _vs_ Control,-2.764894888097987,3.6205474345626154,-0.6978796948959759,0.19791774206198248,Seq_821,0.014413163192408089,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,NA,Fail
Sterile feed _vs_ Control,-1.557063584373152,2.239836642777872,-0.6703581045147102,0.14507932060197004,Seq_822,0.0274755093717632,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,NA,Fail
Sterile feed _vs_ Control,-0.717216941908724,4.477551307909577,-0.0993428010509052,0.42708350174596327,Seq_823,0.0037507751066499923,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,NA,Fail
Sterile feed _vs_ Control,-4.632533610767625,2.2076704239048666,-1.9979046622032208,0.010389148200048819,Seq_826,0.14595797513511719,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,NA,Pass
Sterile feed _vs_ Control,3.439635837285163,3.4780957354716513,1.0445843007966176,0.14507932060197004,Seq_827,0.007487651541846645,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,H1,NA,Fail
Sterile feed _vs_ Control,3.2460380977815344,3.8229047645332708,0.6658458187330871,0.1709857541070528,Seq_828,8.741105924721595e-4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,NA,Fail
Sterile feed _vs_ Control,-2.8788309312171325,4.631862201650449,-0.4447712804092909,0.31770880857926515,Seq_832,0.0877602085099008,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Kaistiaceae,Kaistia,NA,Fail
Sterile feed _vs_ Control,-3.7680708152299207,2.391110597378802,-1.4953778434606173,0.031096780297450517,Seq_833,0.06618248220165404,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,NA,Fail
Sterile feed _vs_ Control,-5.913358861887628,3.3935861162339833,-1.4767017685256651,0.02084657621635152,Seq_834,0.1404704962034795,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_(Subgroup_1),Edaphobacter,NA,Pass
Sterile feed _vs_ Control,-6.147129303889255,3.33005497710477,-1.7668690158756895,0.01564272201269862,Seq_836,0.1255062221934363,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,NA,NA,NA,Pass
Sterile feed _vs_ Control,5.383992592823324,4.2354531078408035,1.1073353144267397,0.1302101784802118,Seq_837,0.01704515655320711,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,NA,NA,Fail
Sterile feed _vs_ Control,10.69134976553413,3.1047706572390945,3.519303153133685,3.6539984880401186e-4,Seq_838,0.12243897994005941,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella,NA,Pass
Sterile feed _vs_ Control,-2.8763636891128295,2.7810105453454605,-1.0746677327401954,0.031096780297450517,Seq_839,0.14721556380639217,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,NA,Pass
Sterile feed _vs_ Control,3.5375757956632388,3.6687782912017353,0.9491050022850198,0.1302101784802118,Seq_840,0.001748221184944319,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,NA,NA,Fail
Sterile feed _vs_ Control,7.110780458325122,5.1932713500966265,1.4334254366000416,0.05729629755404447,Seq_847,0.03049883162431037,Bacteria,Bacteroidota,Bacteroidia,NA,NA,NA,NA,Fail
Sterile feed _vs_ Control,-5.66396974234868,3.865861000386454,-1.2764737811885063,0.031096780297450517,Seq_848,0.14205498268092387,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Labraceae,Labrys,NA,Fail
Sterile feed _vs_ Control,6.427828462432451,6.572343878117217,0.9361284847367219,0.22395923090300057,Seq_849,0.01552824359218425,Bacteria,Rare,NA,NA,NA,NA,NA,Fail
Sterile feed _vs_ Control,7.82269832802156,4.192952409318581,1.6665698839222625,0.06250421856082614,Seq_850,0.047116754764656474,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,NA,NA,Fail
Sterile feed _vs_ Control,-3.077904648772906,2.2279670676400647,-1.4265973020185931,0.005233195823184881,Seq_851,0.14360646633690916,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,NA,NA,Pass
Sterile feed _vs_ Control,-4.961570412084029,3.5468843254700086,-1.3061311170328884,0.041457228073882454,Seq_852,0.07599490937823439,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA,Fail
Sterile feed _vs_ Control,9.228454664388192,4.361364626807327,1.983025059432125,3.6539984880401186e-4,Seq_853,0.03912266487350037,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,NA,NA,NA,Pass
Sterile feed _vs_ Control,6.008832227318453,5.406583811838768,1.105149157790319,0.14062668048379562,Seq_862,0.0937523092748582,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,NA,Fail
Sterile feed _vs_ Control,9.584568744379864,6.490346844566628,1.169070347271031,0.17708458560117712,Seq_863,0.07715916576222966,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,NA,Fail
Sterile feed _vs_ Control,-3.73443926178333,1.8877698192889873,-2.0033693204719376,0.005260450607949098,Seq_864,0.10832141765221555,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA,NA,Pass
Sterile feed _vs_ Control,-1.7377685137613055,4.863998933541867,-0.3031913183895997,0.3782386315434618,Seq_865,0.010753424105630441,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,NA,Fail
Sterile feed _vs_ Control,7.19358093213188,5.43457266680608,1.4187990624427669,0.07772350161516796,Seq_867,0.015198370672256227,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,NA,NA,NA,Fail
Sterile feed _vs_ Control,-2.8352503193677547,6.163298309896994,-0.37444756662013823,0.33854207413757076,Seq_869,0.09831387311929882,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Kaistiaceae,Kaistia,NA,Fail
Sterile feed _vs_ Control,7.631594438018962,4.162583482973146,1.823811962616388,0.010443256861835112,Seq_872,0.008986942408133978,Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,Victivallaceae,NA,NA,Pass
Sterile feed _vs_ Control,3.107128518090935,5.7992961024215965,0.5153513393406248,0.31770880857926515,Seq_875,0.0045439896878842105,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Curtobacterium,NA,Fail
Sterile feed _vs_ Control,4.823832827453759,3.9222244556190997,1.1944186470322395,0.10416906367182907,Seq_876,0.005681718851069037,Bacteria,Rare,Desulfovibrionia,Desulfovibrionales,NA,NA,NA,Fail
Sterile feed _vs_ Control,-1.3317533567207365,3.508617610930769,-0.4162968912592029,0.3281254405908101,Seq_877,0.012767331341694403,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996_marine_group,NA,Fail
Sterile feed _vs_ Control,5.3979039524873125,6.650967890263366,0.7524856414666627,0.2124361944531906,Seq_878,0.013339669676429638,Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,NA,NA,Fail
Sterile feed _vs_ Control,-3.1081239820243205,4.016065523948468,-0.7048051565633517,0.18229287116029563,Seq_879,0.025843934906579272,Bacteria,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,NA,NA,Fail
Sterile feed _vs_ Control,3.720632608366265,5.269458133147021,0.6247250123895547,0.22395923090300057,Seq_880,4.168646773884262e-4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,NA,NA,NA,Fail
Sterile feed _vs_ Control,5.344004349377181,4.239523954078611,1.080799148583353,0.10937726601935378,Seq_881,0.018793377738151432,Bacteria,Firmicutes,Clostridia,Oscillospirales,NA,NA,NA,Fail
Sterile feed _vs_ Control,7.862150716684865,2.4675407431540455,3.1300625613196567,3.6539984880401186e-4,Seq_888,0.03843681109264009,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,NA,NA,Pass
Sterile feed _vs_ Control,4.974875495802972,4.0933257997748855,1.1348896742826327,0.09896087489275612,Seq_891,0.010926382405901996,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,NA,NA,Fail
Sterile feed _vs_ Control,1.0078121568286154,3.4526385532363584,0.3059714196240996,0.27979335730170235,Seq_893,0.010863376903565695,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NA,NA,NA,Fail
Sterile feed _vs_ Control,3.332701809362388,3.2172188909244692,0.8957808062244921,0.13471677847261812,Seq_894,0.006057632027915571,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,NA,NA,Fail
Sterile feed _vs_ Control,8.072446600333851,3.790485598694951,2.2004955162816935,3.6539984880401186e-4,Seq_896,0.03393948996825827,Bacteria,Rare,Endomicrobia,Endomicrobiales,Endomicrobiaceae,Endomicrobium,NA,Pass
Sterile feed _vs_ Control,3.511129652826332,3.8590109896055385,0.8601233593926739,0.14507932060197004,Seq_897,8.741105924721595e-4,Bacteria,Rare,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Sterile feed _vs_ Control,4.995990658362018,6.866494340433594,0.6622125402785792,0.23834277504790924,Seq_898,0.009590655018292756,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Propionivibrio,NA,Fail
Sterile feed _vs_ Control,4.724956170676628,3.2232097526979695,1.3807746174402449,0.0725424130337005,Seq_899,0.015114079272940742,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,NA,NA,Fail
Sterile feed _vs_ Control,-4.0074137564397825,3.421229405491803,-0.9548026607765112,0.13471677847261812,Seq_901,0.02948651600726321,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,NA,Fail
Sterile feed _vs_ Control,5.343973332222901,3.3645834436122533,1.464688632405522,0.05208845857586993,Seq_903,0.009157970602110021,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Termite_planctomycete_cluster,NA,Fail
Sterile feed _vs_ Control,-4.040861452833606,2.4103561172501498,-1.7334065722790872,0.02084657621635152,Seq_905,0.1396440914418057,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Puia,NA,Pass
Sterile feed _vs_ Control,-5.658291932694103,3.305380944062139,-1.6535155886871542,0.0155616731380917,Seq_907,0.1423542701191044,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,NA,Pass
Sterile feed _vs_ Control,1.6638329395972908,5.076025240677531,0.2902366578128215,0.39062525967192036,Seq_910,0.008016045309799375,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,NA,Fail
Sterile feed _vs_ Control,-5.940595914229766,3.8740662629962994,-1.5380828617598632,0.03646578464994845,Seq_911,0.17357955560754545,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA,NA,Fail
Sterile feed _vs_ Control,-0.6496839013818798,4.1551969664805695,-0.09890235070381584,0.44791678569462046,Seq_912,0.011670114844860077,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Starkeya,NA,Fail
Sterile feed _vs_ Control,-1.9754662891899635,2.9573186224213153,-0.5257421325181348,0.2447924468177518,Seq_913,0.043260426104518024,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,NA,Fail
Sterile feed _vs_ Control,-5.120547807572871,3.3621059769276984,-1.3188934555235965,0.05729629755404447,Seq_916,0.07764638578330801,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,NA,Fail
Sterile feed _vs_ Control,4.906540356369488,4.002243553717293,1.132822367258524,0.10362932940435422,Seq_917,0.012237548294610235,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA,Fail
Sterile feed _vs_ Control,4.305651903962819,4.068676504470588,0.9870390839249762,0.10416906367182907,Seq_918,0.006992884739777276,Bacteria,Rare,Leptospirae,Leptospirales,Leptospiraceae,RBG-16-49-21,NA,Fail
Sterile feed _vs_ Control,-3.9774142016316985,4.2421175030484815,-0.8553752308791727,0.16666802294762778,Seq_920,0.09465259802385645,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,NA,Fail
Sterile feed _vs_ Control,-3.872887944671997,5.8711440839885185,-0.5914513540335529,0.23834277504790924,Seq_923,0.07162514923120528,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA,NA,Fail
Sterile feed _vs_ Control,4.3174504039994055,3.8217028922108973,0.9932946669434053,0.11917301344015688,Seq_925,0.006118774147305117,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalobacter,vibrioformis,Fail
Sterile feed _vs_ Control,2.315957995736875,4.171829494733908,0.5379185152142971,0.23437583654274616,Seq_928,0.01736898807117336,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,NA,NA,Fail
Sterile feed _vs_ Control,7.139299516674159,3.7440113367974215,1.67621856668754,0.06250421856082614,Seq_929,0.03309505880085614,Bacteria,Rare,Endomicrobia,Endomicrobiales,Endomicrobiaceae,Endomicrobium,NA,Fail
Sterile feed _vs_ Control,4.399000998266601,5.204071813460286,0.834228888823072,0.15026059929804503,Seq_931,0.011341486991642592,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA,Fail
Sterile feed _vs_ Control,3.976756468142991,5.481239909476667,0.6484548806618973,0.26424938284549565,Seq_932,0.0015350372246526979,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,NA,NA,Fail
Sterile feed _vs_ Control,-2.6030652442451725,4.2397977714181545,-0.5083137723570537,0.3212439818290868,Seq_933,0.03352076225767072,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA,NA,Fail
Sterile feed _vs_ Control,5.74477878169404,4.940771106929788,1.1465188727083322,0.06771220268144004,Seq_934,0.008655888695881459,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,NA,NA,Fail
Sterile feed _vs_ Control,-2.1851653304908956,3.464899129424352,-0.5738928929688338,0.2694307069493125,Seq_938,0.012813522923050966,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,NA,Fail
Sterile feed _vs_ Control,-2.6392158126308845,3.9195774417753375,-0.5584763981943324,0.26562567900481326,Seq_942,0.01056721458538441,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,NA,Fail
Sterile feed _vs_ Control,-6.284154399651504,3.8143174153963963,-1.5671165529115714,0.005233195823184881,Seq_944,0.13880862233751545,Bacteria,Rare,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA,Pass
Sterile feed _vs_ Control,3.222315947694897,4.410758855010865,0.7688284546645117,0.18750115922376948,Seq_945,0.008750736648077441,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA,Fail
Sterile feed _vs_ Control,-5.144078088872824,3.229242464055562,-1.4892473622964788,0.04167314954359542,Seq_947,0.14234641469219197,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA,NA,Fail
Sterile feed _vs_ Control,1.4910721400724336,7.368279652975809,0.17945323592992707,0.42487063828157756,Seq_948,0.07745399981868958,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,NA,Fail
Sterile feed _vs_ Control,9.052027209152897,2.6460237542172376,3.5166235681778355,3.6539984880401186e-4,Seq_952,0.09951409622825819,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,NA,Pass
Sterile feed _vs_ Control,-2.4286309652973657,3.1055306709505937,-0.709210107242436,0.20833433271194932,Seq_955,0.024219270437783394,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,NA,Fail
Sterile feed _vs_ Control,0.9932904885631819,4.264077920742917,0.23829867922823547,0.38860129850521385,Seq_962,0.0025263300045210986,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,NA,Fail
Sterile feed _vs_ Control,-5.869364187104455,3.4958624010372406,-1.6282505247595096,0.01564272201269862,Seq_964,0.12230982086877845,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Koribacteraceae,Candidatus_Koribacter,NA,Pass
Sterile feed _vs_ Control,5.896820210107864,5.905643326709514,1.0875192956905353,0.2020735722673617,Seq_968,0.012767891710590548,Bacteria,Rare,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Sterile feed _vs_ Control,-3.547379296985638,2.463695964565516,-1.4229854860743085,0.031096780297450517,Seq_975,0.10847535903469051,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,NA,NA,Pass
Sterile feed _vs_ Control,-2.1326476492809947,5.3919902530364565,-0.35990459540552344,0.34895870905425247,Seq_976,0.023099983621038135,Bacteria,Rare,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA,Fail
Sterile feed _vs_ Control,-2.6784071399943707,5.194437094264258,-0.4374468124316129,0.3229171243820439,Seq_981,0.11696401935106053,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA,NA,Fail
Sterile feed _vs_ Control,6.333663990521195,3.8519216993432375,1.5659639115074957,0.08333641543790647,Seq_982,0.02312354946281692,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,NA,Fail
Sterile feed _vs_ Control,-4.38274185326144,3.849767356608891,-0.8998811090118792,0.11458548008242522,Seq_983,0.03676203846937146,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Frankiaceae,Jatrophihabitans,NA,Fail
Sterile feed _vs_ Control,10.04811037100417,6.240906236253108,1.078787116506983,0.18229287116029563,Seq_986,0.07509181259747548,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,NA,NA,Fail
Sterile feed _vs_ Control,5.738602458155654,3.751590218268131,1.5466625634670899,0.05729629755404447,Seq_987,0.00470665516435861,Bacteria,Rare,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Sterile feed _vs_ Control,0.12650078944017373,6.819718881053373,0.01473247628600733,0.48704666112277173,Seq_989,0.021415065759921442,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Fail
